Name                                          ,State       ,Host                         ,Guest OS                                        ,IP Address                                                                                                                                                                                                                                                                                                                                                              ,DNS Name
pkms0701,Powered On,p1pucsgenhyp022.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),"172.22.119.86, fe80::b0da:aaf1:8d87:f355",PKMS0701.ncsecu.local
pkms0702v,Powered On,p1pucsgenhyp068.ncsecu.local,Microsoft Windows Server 2012 (64-bit),"172.22.119.87, fe80::c5bb:1cec:d82:a0ea",PKMS0702V.ncsecu.local
pkms0703v,Powered On,p1pucsgenhyp058.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.119.88,pkms0703v.ncsecu.local
pmbi9901v,Powered On,p2pucsgenhyp023.ncsecu.local,CentOS 4/5/6/7 (64-bit),172.25.134.28,mobileiron.ncsecu.org
pmbi9902v,Powered On,p2pucsgenhyp028.ncsecu.local,CentOS 4/5/6/7 (64-bit),172.25.134.29,sentry.ncsecu.org
pmbi9903v,Powered On,p2pucsgenhyp027.ncsecu.local,CentOS 4/5/6/7 (64-bit),172.24.17.176,pmbi9903v.ncsecu.local
pmbi9904v,Powered On,p1pucsgenhyp065.ncsecu.local,CentOS 4/5/6/7 (64-bit),"172.23.6.18, 172.18.50.34",mobileironp.ncsecu.org
pmbi9905v,Powered On,p1pucsgenhyp029.ncsecu.local,CentOS 4/5/6/7 (64-bit),172.23.6.19,pmbi9905v.ncsecu.local
pmbi9906v,Powered On,p1pucsgenhyp060.ncsecu.local,CentOS 4/5/6/7 (64-bit),172.23.6.20,pmbi9906v.ncsecu.local
pmbi9907v,Powered On,p1pucsgenhyp038.ncsecu.local,CentOS 4/5/6/7 (64-bit),172.22.1.192,pmbi9907v.ncsecu.local
pmca9901v,Powered On,p1pucsgenhyp037.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.1.195,PMCA9901V.ncsecu.local
pmov0401v,Powered On,p1pucsgenhyp030.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.32.111,pmov0401v.ncsecu.local
pmov0402v,Powered On,p1pucsgenhyp030.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.32.112,pmov0402v.ncsecu.local
pmov0411v,Powered On,p1pucsgenhyp031.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.32.113,pmov0411v.ncsecu.local
pmov0412v,Powered On,p1pucsgenhyp024.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.32.114,pmov0412v.ncsecu.local
pmov0704v,Powered On,p1pucsgenhyp039.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.33.202,PMOV0704V.ncsecu.local
pmov0711v,Powered On,p1pucsgenhyp060.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),,
pmov0712v,Powered On,p1pucsgenhyp061.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.33.205, 172.22.33.204",pmov0712v.ncsecu.local
pmov0715v,Powered On,p1pucsgenhyp060.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.33.206, fe80::309a:3380:bf5:33a5",pmov0715v.ncsecu.local
pmov9901v,Powered On,p1pucsgenhyp060.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.23.18.18,pmov9901v
pmov9902v,Powered On,p1pucsgenhyp068.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.23.18.19,pmov9902v
pmov9911v,Powered On,p1pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.23.18.20,pmov9911v
pmov9912v,Powered On,p1pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.23.18.21,pmov9912v
pmtp0301v,Powered Off,p1pucsgenhyp009.ncsecu.local,Microsoft Windows Server 2012 (64-bit),,
pmtp0401v,Powered Off,p1pucsgenhyp031.ncsecu.local,Ubuntu Linux (64-bit),,
pmtp0701v,Powered Off,p1pucsgenhyp009.ncsecu.local,Microsoft Windows Server 2012 (64-bit),,
pmtp0707v,Powered Off,p1pucsgenhyp068.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),,
pnet0702v,Powered On,p1pucsgenhyp068.ncsecu.local,Microsoft Windows Server 2016 (64-bit),"172.22.1.201, fe80::99c7:7f0b:8d8a:c8fb",pnet0702v.ncsecu.local
pnet0703v,Powered On,p1pucsgenhyp032.ncsecu.local,Microsoft Windows Server 2016 (64-bit),"172.22.1.202, fe80::e5a9:a7e1:f78f:ba4f",pnet0703v.ncsecu.local
pnsu0710v,Powered On,p1pucsgenhyp031.ncsecu.local,CentOS 4/5/6/7 (64-bit),"172.22.1.205, fe80::3d4c:8a1c:f9fb:5db3",pnsu0710v.ncsecu.local
pntw9916v,Powered On,p1pucsgenhyp017.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.1.207,pntw9916v.ncsecu.local
pobh0401v,Powered On,p1pucsgenhyp016.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.32.117,pobh0401v.ncsecu.local
pobh0402v,Powered On,p1pucsgenhyp016.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.32.118,pobh0402v.ncsecu.local
pobh0403v,Powered On,p1pucsgenhyp065.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.32.119,pobh0403v.ncsecu.local
pobh0404v,Powered On,p1pucsgenhyp021.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.32.120,pobh0404v.ncsecu.local
pobh0405v,Powered On,p1pucsgenhyp060.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.32.121,pobh0405v.ncsecu.local
pobh0406v,Powered On,p1pucsgenhyp023.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.32.122,pobh0406v.ncsecu.local
pobh0407v,Powered On,p1pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.32.123,pobh0407v.ncsecu.local
pobh0408v,Powered On,p1pucsgenhyp031.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.32.124,pobh0408v.ncsecu.local
pobh0409v,Powered On,p1pucsgenhyp060.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.32.125,pobh0409v.ncsecu.local
pobh0410v,Powered On,p1pucsgenhyp029.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.32.126,POBH0410v.ncsecu.local
pobh0411v,Powered On,p1pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.32.127,pobh0411v.ncsecu.local
pobh0412v,Powered On,p1pucsgenhyp031.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.32.128,pobh0412v.ncsecu.local
pobh0701v,Powered On,p1pucsgenhyp068.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.209,pobh0701v.ncsecu.local
pobh0702v,Powered On,p1pucsgenhyp031.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.210,pobh0702v.ncsecu.local
pobx0303,Powered On,p1pucsgenhyp054.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.45.35,POBX0303.ncsecu.local
pobx0304,Powered On,p1pucsgenhyp054.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.45.36,POBX0304.ncsecu.local
pobx9901v,Powered On,p1pucsgenhyp031.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.44.43,pobx9901v.ncsecu.local
pobx9902v,Powered On,p1pucsgenhyp066.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.44.44,pobx9902v.ncsecu.local
pobx9903v,Powered On,p1pucsgenhyp039.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.44.45,pobx9903v.ncsecu.local
pobx9904v,Powered On,p1pucsgenhyp040.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.44.46,pobx9904v.ncsecu.local
pobx9905v,Powered On,p1pucsgenhyp037.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.44.47,pobx9905v.ncsecu.local
pobx9906v,Powered On,p1pucsgenhyp029.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.44.48,pobx9906v.ncsecu.local
pobx9907v,Powered On,p1pucsgenhyp058.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.44.49,pobx9907v.ncsecu.local
pobx9908v,Powered On,p1pucsgenhyp066.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.44.50,pobx9908v.ncsecu.local
pobx9909v,Powered On,p1pucsgenhyp031.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.44.51,pobx9909v.ncsecu.local
pobx9910v,Powered On,p1pucsgenhyp017.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.44.52,pobx9910v.ncsecu.local
pobx9911v,Powered On,p1pucsgenhyp054.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.44.53,pobx9911v.ncsecu.local
pobx9912v,Powered On,p1pucsgenhyp058.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.44.54,pobx9912v.ncsecu.local
pobx9913v,Powered On,p1pucsgenhyp017.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.44.55,pobx9913v.ncsecu.local
pobx9914v,Powered On,p1pucsgenhyp016.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.44.56,pobx9914v.ncsecu.local
pobx9915v,Powered On,p1pucsgenhyp066.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.44.57,pobx9915v.ncsecu.local
pobx9916v,Powered On,p1pucsgenhyp066.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.44.58,pobx9916v.ncsecu.local
pobx9917v,Powered On,p1pucsgenhyp032.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.44.59,pobx9917v.ncsecu.local
pobx9918v,Powered On,p1pucsgenhyp067.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.44.60,pobx9918v.ncsecu.local
pogc0301v,Powered On,p1pucsgenhyp022.ncsecu.local,Red Hat Enterprise Linux 6 (64-bit),"172.22.80.127, 172.19.135.8, fe80::250:56ff:fe81:d5d3",pogc0301v
ponb0301v,Powered On,p1pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.34.228, 172.22.34.230, 172.22.34.232",PONB0301v.ncsecu.local
ponb0302v,Powered On,p1pucsgenhyp023.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.34.229,PONB0302v.ncsecu.local
ponb0303v,Powered On,p1pucsgenhyp031.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.34.231, 172.22.34.233",ponb0303v.ncsecu.local
ponb0701v,Powered On,p1pucsgenhyp021.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.211,ponb0701v.ncsecu.local
ponb0702v,Powered On,p1pucsgenhyp029.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.212,ponb0702v.ncsecu.local
ponb0703v,Powered On,p1pucsgenhyp031.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.213,ponb0703v.ncsecu.local
ponb0704v,Powered On,p1pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.214,ponb0704v.ncsecu.local
ponb0705v,Powered On,p1pucsgenhyp053.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.215,ponb0705v.ncsecu.local
ponb0706v,Powered On,p1pucsgenhyp066.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.216,ponb0706v.ncsecu.local
ponb0707v,Powered On,p1pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.217,ponb0707v.ncsecu.local
ponb0708v,Powered On,p1pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.218,ponb0708v.ncsecu.local
ponb0709v,Powered On,p1pucsgenhyp037.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.219,ponb0709v.ncsecu.local
ponb0710v,Powered On,p1pucsgenhyp060.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.220,ponb0710v.ncsecu.local
ponb0711v,Powered On,p1pucsgenhyp039.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.221,ponb0711v.ncsecu.local
ponb0712v,Powered On,p1pucsgenhyp068.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.222,ponb0712v.ncsecu.local
ponb1001v,Powered On,p1pucsgenhyp030.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.223,ponb1001v.ncsecu.local
ponb1002v,Powered On,p1pucsgenhyp061.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.224,ponb1002v.ncsecu.local
ponb1003v,Powered On,p1pucsgenhyp066.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.225,ponb1003v.ncsecu.local
ponb1004v,Powered On,p1pucsgenhyp066.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.226,ponb1004v.ncsecu.local
ponb1005v,Powered On,p1pucsgenhyp059.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.227,ponb1005v.ncsecu.local
ponb1006v,Powered On,p1pucsgenhyp065.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.228,ponb1006v.ncsecu.local
ponb1007v,Powered On,p1pucsgenhyp032.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.229,ponb1007v.ncsecu.local
ponb1008v,Powered On,p1pucsgenhyp054.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.33.230,ponb1008v.ncsecu.local
ponc9901v,Powered On,p1pucsgenhyp037.ncsecu.local,Other 2.6.x Linux (64-bit),,
ponc9902v,Powered On,p1pucsgenhyp068.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.82.250,ponc9902v.ncsecu.local
ponc9903v,Powered On,p1pucsgenhyp054.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.82.251,ponc9903v.ncsecu.local
ponv0703v,Powered On,p1pucsgenhyp022.ncsecu.local,Red Hat Enterprise Linux 6 (64-bit),"172.22.74.79, fe80::6fdd:4bc1:96e2:bf4, fe80::250:56ff:fe9b:6304",ci-0050569b6304
povb0701v,Powered On,p1pucsgenhyp020.ncsecu.local,Red Hat Enterprise Linux 6 (64-bit),"172.22.74.80, fe80::e6e5:95f7:843f:802d, fe80::250:56ff:fe9b:46b9",ci-0050569b46b9
ppfm0301v,Powered On,p1pucsgenhyp001.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.34.145, 172.22.34.146",ppfm0301v.ncsecu.local
ppfm0302v,Powered On,p1pucsgenhyp045.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.34.147, fe80::7505:54e3:4a03:332",ppfm0302v.ncsecu.local
ppfm0303v,Powered On,p1pucsgenhyp045.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.34.148, 172.22.34.149",ppfm0303v.ncsecu.local
ppfm0304v,Powered On,p1pucsgenhyp001.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.34.150,ppfm0304v.ncsecu.local
ppfm0401v,Powered On,p1pucsgenhyp046.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.32.51,ppfm0401v.ncsecu.local
ppfm0402v,Powered On,p1pucsgenhyp045.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.32.52,ppfm0402v.ncsecu.local
ppfm0404v,Powered On,p1pucsgenhyp048.ncsecu.local,Microsoft Windows Server 2012 (64-bit),"172.22.32.53, fe80::89df:c226:4e73:bff2",ppfm0404v.ncsecu.local
ppfm0405v,Powered On,p1pucsgenhyp048.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.32.54,ppfm0405v.ncsecu.local
ppfm0406v,Powered On,p1pucsgenhyp046.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.32.55,ppfm0406v.ncsecu.local
ppfm0701v,Powered On,p1pucsgenhyp048.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.33.104,ppfm0701v.ncsecu.local
ppfm0702v,Powered On,p1pucsgenhyp009.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.33.105,ppfm0702v.ncsecu.local
ppfm0703v,Powered On,p1pucsgenhyp046.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.33.106,ppfm0703v.ncsecu.local
ppfm0704v,Powered On,p1pucsgenhyp046.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.33.107,ppfm0704v.ncsecu.local
ppfm0711v,Powered On,p1pucsgenhyp009.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.33.108,ppfm0711v.ncsecu.local
ppfm0712v,Powered On,p1pucsgenhyp048.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.33.109,ppfm0712v.ncsecu.local
ppfm0713v,Powered On,p1pucsgenhyp007.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.33.110,ppfm0713v.ncsecu.local
ppfm0714v,Powered On,p1pucsgenhyp046.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.33.111,ppfm0714v.ncsecu.local
pplr0701v,Powered On,p1pucsgenhyp032.ncsecu.local,Microsoft Windows Server 2008 R2 (64-bit),"172.22.44.62, fe80::55ff:1f3d:8882:7bf",PPLR0701V.ncsecu.local
ppmo0301v,Powered On,p1pucsgenhyp029.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.2.121, 172.22.2.122, 172.22.2.123, fe80::a48d:3a1e:773c:6561",ppmo0301v.ncsecu.local
ppmo0401v,Powered On,p1pucsgenhyp060.ncsecu.local,Microsoft Windows Server 2016 (64-bit),"172.22.0.99, fe80::6088:470e:8acc:2d4b",ppmo0401v.ncsecu.local
ppmo0402v,Powered On,p1pucsgenhyp061.ncsecu.local,Microsoft Windows Server 2016 (64-bit),"172.22.0.100, fe80::b5e0:6c09:a6aa:7575",ppmo0402v.ncsecu.local
ppmo0701v,Powered On,p1pucsgenhyp061.ncsecu.local,Microsoft Windows Server 2016 (64-bit),"172.22.1.217, fe80::1832:f84:81d7:8405",ppmo0701v.ncsecu.local
ppmo0702v,Powered On,p1pucsgenhyp024.ncsecu.local,Microsoft Windows Server 2016 (64-bit),"172.22.1.218, fe80::81e9:c296:988f:d69",ppmo0702v.ncsecu.local
ppmo0710v,Powered On,p1pucsgenhyp039.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.1.219, fe80::743a:938:1ec4:f8cb",ppmo0710v.ncsecu.local
ppol9901v,Powered On,p1pucsgenhyp030.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.119.216,ppol9901v.ncsecu.local
ppol9902v,Powered On,p1pucsgenhyp067.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.119.217,ppol9902v.ncsecu.local
ppol9903v,Powered On,p1pucsgenhyp029.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.119.218,ppol9903v.ncsecu.local
ppol9904v,Powered On,p1pucsgenhyp032.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.119.156,ppol9904v.ncsecu.local
ppol9905v,Powered On,p1pucsgenhyp040.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.119.157,ppol9905v.ncsecu.local
ppol9906v,Powered On,p1pucsgenhyp068.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.119.158,PPOL9906v.ncsecu.local
pprt0502v,Powered On,p1pucsgenhyp016.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.1.222,pprt0502v.ncsecu.local
ppsh0701v,Powered On,p1pucsgenhyp037.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.1.224,PPSH0701V.ncsecu.local
prem0304v,Powered On,p1pucsgenhyp056.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.45.21, 172.22.45.22, 172.22.45.23",prem0304v.ncsecu.local
prem0305v,Powered On,p1pucsgenhyp040.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.45.24,prem0305v.ncsecu.local
prem0404v,Powered On,p1pucsgenhyp068.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.32.153,PREM0404v.ncsecu.local
prem0405v,Powered On,p1pucsgenhyp060.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.32.154,PREM0405v.ncsecu.local
prem0406v,Powered On,p1pucsgenhyp016.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.32.155,PREM0406v.ncsecu.local
prem0407v,Powered On,p1pucsgenhyp068.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.32.156,prem0407v.ncsecu.local
prem0704v,Powered On,p1pucsgenhyp061.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.44.65,prem0704v.ncsecu.local
prem0705v,Powered On,p1pucsgenhyp061.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.44.66,prem0705v.ncsecu.local
prem0706v,Powered On,p1pucsgenhyp058.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.44.23,prem0706v.ncsecu.local
prem0707v,Powered On,p1pucsgenhyp058.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.44.24,prem0707v.ncsecu.local
prem9902v,Powered On,p1pucsgenhyp021.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.44.25,prem9902v.ncsecu.local
psam0701v,Powered On,p1pucsgenhyp040.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.1.87,PSAM0701V.ncsecu.local
pscm0301v,Powered On,p1pucsgenhyp021.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.119.165,pscm0301v.ncsecu.local
pscm0302v,Powered On,p1pucsgenhyp032.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.119.166,pscm0302v.ncsecu.local
pscm0701,Powered On,p1pucsgenhyp037.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.119.167,PSCM0701.ncsecu.local
pscm0702,Powered On,p1pucsgenhyp065.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.119.168,PSCM0702.ncsecu.local
PSCM0703v,Powered On,p1pucsgenhyp054.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.119.169,PSCM0703V.ncsecu.local
pscm0704v,Powered On,p1pucsgenhyp016.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.119.170,pscm0704v.ncsecu.local
pscm0705v,Powered On,p1pucsgenhyp065.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.119.171,PSCM0705v.ncsecu.local
psft0401v,Powered On,p1pucsgenhyp024.ncsecu.local,Microsoft Windows Server 2016 (64-bit),"172.23.10.32, 172.23.10.33, 172.23.10.34, 172.23.10.35, 172.23.10.36, 172.23.10.37, 172.23.10.38, 172.23.10.39",psft0401v.cor-prod.local
psft0402v,Powered On,p1pucsgenhyp060.ncsecu.local,Microsoft Windows Server 2016 (64-bit),"172.23.10.42, 172.23.10.43, 172.23.10.44, 172.23.10.45, 172.23.10.46, 172.23.10.47, 172.23.10.48, 172.23.10.49",psft0402v.cor-prod.local
psft0403v,Powered On,p1pucsgenhyp059.ncsecu.local,Microsoft Windows Server 2016 (64-bit),"172.23.10.52, 172.23.10.53, 172.23.10.54, 172.23.10.55, 172.23.10.56, 172.23.10.57, 172.23.10.58, 172.23.10.59",psft0403v.cor-prod.local
psft0404v,Powered On,p1pucsgenhyp021.ncsecu.local,Microsoft Windows Server 2016 (64-bit),"172.23.10.62, 172.23.10.63, 172.23.10.64, 172.23.10.65, 172.23.10.66, 172.23.10.67, 172.23.10.68, 172.23.10.69",psft0404v.cor-prod.local
psft0405v,Powered On,p1pucsgenhyp066.ncsecu.local,Microsoft Windows Server 2016 (64-bit),"172.23.10.72, 172.23.10.73, 172.23.10.74, 172.23.10.75, 172.23.10.76, 172.23.10.77, 172.23.10.78, 172.23.10.79",psft0405v.cor-prod.local
psft0406v,Powered On,p1pucsgenhyp061.ncsecu.local,Microsoft Windows Server 2016 (64-bit),"172.23.10.82, 172.23.10.83, 172.23.10.84, 172.23.10.85, 172.23.10.86, 172.23.10.87, 172.23.10.88, 172.23.10.89",psft0406v.cor-prod.local
psol0401v,Powered On,p1pucsgenhyp016.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.119.148,psol0401v.ncsecu.local
psol0402v,Powered On,p1pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2016 (64-bit),"172.22.119.161, fe80::e06a:c9d0:71ff:f9e0",psol0402v.ncsecu.local
psol0403v,Powered On,p1pucsgenhyp058.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.119.162,psol0403v.ncsecu.local
psps0301v,Powered On,p1pucsgenhyp067.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.45.25, 172.22.45.26, 172.22.45.27, fe80::9912:30b4:1690:25f",PSPS0301V.ncsecu.local
psps0302v,Powered On,p1pucsgenhyp053.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),"172.22.45.28, fe80::13d:ce:bdd2:7e80",PSPS0302V.ncsecu.local
psps0401v,Powered On,p1pucsgenhyp024.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.32.157,psps0401v.ncsecu.local
psps0402v,Powered On,p1pucsgenhyp058.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.32.158,psps0402v.ncsecu.local
psps0412v,Powered On,p1pucsgenhyp024.ncsecu.local,Microsoft Windows Server 2016 (64-bit),"172.22.32.160, fe80::a945:e5cb:8c78:45f3",psps0412v.ncsecu.local
psps0413v,Powered On,p1pucsgenhyp024.ncsecu.local,Microsoft Windows Server 2016 (64-bit),"172.22.32.161, fe80::b87a:3055:df1c:4d24",psps0413v.ncsecu.local
psps0701v,Powered On,p1pucsgenhyp068.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.44.26,psps0701v.ncsecu.local
psps0702v,Powered On,p1pucsgenhyp039.ncsecu.local,Microsoft Windows Server 2016 or later (64-bit),172.22.44.27,psps0702v.ncsecu.local
psre9901v,Powered On,p1pucsgenhyp040.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.1.84,psre9901v.ncsecu.local
pstm0703v,Powered On,p1pucsgenhyp039.ncsecu.local,Microsoft Windows Server 2016 (64-bit),172.22.82.95,pstm0703v.ncsecu.local
psvn0701v,Powered On,p1pucsgenhyp023.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.1.92,psvn0701v.ncsecu.local
ptav9905v,Powered On,p1pucsgenhyp038.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.116.93,ptav9905v.ncsecu.local
ptav9906v,Powered On,p1pucsgenhyp060.ncsecu.local,Microsoft Windows Server 2012 (64-bit),172.22.116.94,ptav9906v.ncsecu.local
